Rnd,Pick,Pick Value,Tm,Player,Pos,Age,From,To,AP1,PB,St,wAV,DrAV,wAV vs Expected,wAV vs Expected and Year,Expected,G,Cmp,Pass Att,Pass Yds,Pass TD,Int,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo,Int,Sk,College/Univ
1,7,1500,SFO,Andre Carter,DE,22,2001,2013,0,1,10,59,22,16.1262092,5.475581195,53.52441881,184,0,0,0,0,0,0,0,0,0,0,0,388,,80.5,California
1,7,1500,MIN,Bryant McKinnie,T,22,2002,2013,0,1,11,64,52,21.1262092,10.94943805,53.05056195,179,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
1,7,1500,JAX,Byron Leftwich,QB,23,2003,2012,0,0,3,33,30,-9.873790797,-19.54642463,52.54642463,60,930,1605,10532,58,42,137,415,10,1,-7,0,,,,Marshall
1,7,1500,DET,Roy Williams,WR,22,2004,2011,0,1,7,42,30,-0.873790797,-10.00840587,52.00840587,115,0,1,0,0,0,6,17,0,393,5715,44,1,,,Texas
1,7,1500,MIN,Troy Williamson,WR,22,2005,2009,0,0,1,8,8,-34.8737908,-43.43225664,51.43225664,49,0,0,0,0,0,6,58,0,87,1131,4,3,,,South Carolina
1,7,1500,LVR,Michael Huff,DB,23,2006,2013,0,0,6,33,33,-9.873790797,-17.81291916,50.81291916,118,0,0,0,0,0,0,0,0,0,0,0,371,11,5.5,Texas
1,7,1500,MIN,Adrian Peterson,RB,22,2007,2021,4,7,12,101,89,58.1262092,50.85568608,50.14431392,184,0,0,0,0,0,3230,14918,120,305,2474,6,,,,Oklahoma
1,7,1500,NOR,Sedrick Ellis,DT,23,2008,2012,0,0,5,26,26,-16.8737908,-23.41905314,49.41905314,70,0,0,0,0,0,0,0,0,0,0,0,99,,12.5,USC
1,7,1500,LVR,Darrius Heyward-Bey,WR,22,2009,2018,0,0,5,23,17,-19.8737908,-25.62804826,48.62804826,144,0,0,0,0,0,15,194,2,202,2897,16,17,,,Maryland
1,7,1500,CLE,Joe Haden,DB,21,2010,2021,0,3,10,62,39,19.1262092,14.24003874,47.75996126,158,0,0,0,0,0,0,0,0,0,0,0,504,29,3,Florida
1,7,1500,SFO,Aldon Smith,DE,21,2011,2020,1,1,4,34,24,-8.873790797,-12.80042012,46.80042012,75,0,0,0,0,0,0,0,0,0,0,0,172,1,52.5,Missouri
1,7,1500,TAM,Mark Barron,DB,22,2012,2019,0,0,7,58,11,15.1262092,12.26913303,45.73086697,119,0,0,0,0,0,0,0,0,0,0,0,541,9,12,Alabama
1,7,1500,ARI,Jonathan Cooper,G,23,2013,2018,0,0,2,16,7,-26.8737908,-28.52681491,44.52681491,46,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina
1,7,1500,TAM,Mike Evans,WR,21,2014,2022,0,4,9,66,66,23.1262092,22.84488678,43.15511322,137,0,0,0,0,0,1,10,0,683,10425,81,5,,,Texas A&M
1,7,1500,CHI,Kevin White,WR,23,2015,2022,0,0,0,3,2,-39.8737908,-38.56946973,41.56946973,30,0,0,0,0,0,1,9,0,28,397,0,2,,,West Virginia
1,7,1500,SFO,DeForest Buckner,DE,22,2016,2022,1,2,7,63,35,20.1262092,23.29727227,39.70272773,112,0,0,0,0,0,0,0,0,0,0,0,287,,53,Oregon
1,7,1500,LAC,Mike Williams,WR,22,2017,2022,0,0,4,36,36,-6.873790797,-1.452653552,37.45265355,85,0,0,0,0,0,9,31,1,290,4557,30,,1,,Clemson
1,7,1500,BUF,Josh Allen,QB,22,2018,2022,0,3,5,68,68,25.1262092,33.34648279,34.65351721,77,1604,2566,18397,138,60,546,3087,38,1,12,1,4,,,Wyoming
1,7,1500,JAX,Josh Allen,LB,22,2019,2022,0,1,3,23,23,-19.8737908,-8.012598207,31.01259821,57,0,0,0,0,0,0,0,0,0,0,0,119,1,27.5,Kentucky
1,7,1500,CAR,Derrick Brown,DT,22,2020,2022,0,0,3,19,19,-23.8737908,-6.94420297,25.94420297,49,0,0,0,0,0,0,0,0,0,0,0,78,1,6,Auburn
1,7,1500,DET,Penei Sewell,T,20,2021,2022,0,1,2,20,20,-22.8737908,1.98443519,18.01556481,33,0,0,0,0,0,0,0,0,1,9,0,,,,Oregon
1,7,1500,NYG,Evan Neal,T,21,2022,2022,0,0,1,6,6,-36.8737908,3.985660246,2.014339754,13,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama
1,8,1400,PIT,Plaxico Burress,WR,23,2000,2012,0,0,10,70,34,28.42615648,17.65192244,52.34807756,148,0,0,0,0,0,1,-7,0,553,8499,64,,,,Michigan St.
1,8,1400,CHI,David Terrell,WR,22,2001,2005,0,0,1,11,11,-30.57384352,-40.91502176,51.91502176,54,0,0,0,0,0,4,14,0,128,1602,9,,,,Michigan
1,8,1400,DAL,Roy Williams,DB,22,2002,2010,1,5,7,59,54,17.42615648,7.544410313,51.45558969,114,0,0,0,0,0,0,0,0,0,0,0,473,20,7.5,Oklahoma
1,8,1400,CAR,Jordan Gross,T,23,2003,2013,1,3,11,69,69,27.42615648,18.03320108,50.96679892,167,0,0,0,0,0,0,0,0,0,1,0,,,,Utah
1,8,1400,ATL,DeAngelo Hall,DB,20,2004,2017,0,3,10,61,28,19.42615648,10.5548419,50.4451581,171,0,0,0,0,0,0,0,0,1,0,0,638,43,2,Virginia Tech
1,8,1400,ARI,Antrel Rolle,DB,22,2005,2015,0,3,9,57,20,15.42615648,7.113452444,49.88654756,155,0,0,0,0,0,1,9,0,1,9,0,709,26,4,Miami (FL)
1,8,1400,BUF,Donte Whitner,DB,21,2006,2016,0,2,10,47,19,5.426156483,-2.286063463,49.28606346,157,0,0,0,0,0,0,0,0,0,0,0,668,11,3,Ohio St.
1,8,1400,ATL,Jamaal Anderson,DE,21,2007,2012,0,0,3,20,19,-21.57384352,-28.63781138,48.63781138,77,0,0,0,0,0,0,0,0,0,0,0,96,,7.5,Arkansas
1,8,1400,JAX,Derrick Harvey,DE,21,2008,2011,0,0,1,14,14,-27.57384352,-33.93462841,47.93462841,52,0,0,0,0,0,0,0,0,0,0,0,72,1,8,Florida
1,8,1400,JAX,Eugene Monroe,T,22,2009,2015,0,0,6,32,22,-9.573843517,-15.16770268,47.16770268,93,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia
1,8,1400,LVR,Rolando McClain,LB,21,2010,2015,0,0,5,25,15,-16.57384352,-21.32604131,46.32604131,65,0,0,0,0,0,0,0,0,0,0,0,288,4,9.5,Alabama
1,8,1400,TEN,Jake Locker,QB,23,2011,2014,0,0,1,15,15,-26.57384352,-30.39570976,45.39570976,30,408,709,4967,27,22,95,644,5,0,0,0,,,,Washington
1,8,1400,MIA,Ryan Tannehill,QB,24,2012,2022,0,1,10,88,47,46.42615648,43.64128489,44.35871511,145,2914,4534,33265,212,108,423,2029,26,4,8,1,3,,,Texas A&M
1,8,1400,LAR,Tavon Austin,WR,23,2013,2021,0,0,4,26,22,-15.57384352,-17.19131586,43.19131586,113,0,1,0,0,0,199,1361,10,244,2239,16,3,,,West Virginia
1,8,1400,CLE,Justin Gilbert,DB,22,2014,2016,0,0,0,4,3,-37.57384352,-37.86137043,41.86137043,35,0,0,0,0,0,0,0,0,0,0,0,36,1,,Oklahoma St.
1,8,1400,ATL,Vic Beasley,LB,23,2015,2020,1,1,5,32,32,-9.573843517,-8.323995855,40.32399586,88,0,0,0,0,0,0,0,0,0,0,0,122,1,37.5,Clemson
1,8,1400,TEN,Jack Conklin,T,22,2016,2022,2,0,6,53,30,11.42615648,14.48592025,38.51407975,93,0,0,0,0,0,0,0,0,0,0,0,2,,,Michigan St.
1,8,1400,CAR,Christian McCaffrey,RB,21,2017,2022,1,2,4,58,48,16.42615648,21.66749944,36.33250056,75,2,4,84,2,0,1025,4726,38,442,3756,22,1,,,Stanford
1,8,1400,CHI,Roquan Smith,LB,21,2018,2022,1,1,5,53,40,11.42615648,19.38142667,33.61857333,78,0,0,0,0,0,0,0,0,0,0,0,451,8,18.5,Georgia
1,8,1400,DET,T.J. Hockenson,TE,22,2019,2022,0,2,2,21,17,-20.57384352,-9.088488324,30.08848832,57,0,0,0,0,0,1,0,0,246,2587,18,2,,,Iowa
1,8,1400,ARI,Isaiah Simmons,LB,22,2020,2022,0,0,2,17,17,-24.57384352,-8.174381193,25.17438119,50,0,0,0,0,0,0,0,0,0,0,0,181,4,7.5,Clemson
1,8,1400,CAR,Jaycee Horn,DB,21,2021,2022,0,0,1,6,6,-35.57384352,-11.48710041,17.48710041,16,0,0,0,0,0,0,0,0,0,0,0,40,4,,South Carolina
1,8,1400,ATL,Drake London,WR,21,2022,2022,0,0,1,9,9,-32.57384352,7.027027923,1.972972077,17,0,0,0,0,0,0,0,0,72,866,4,2,,,USC
1,9,1350,CHI,Brian Urlacher,LB,22,2000,2012,4,8,12,119,119,78.0933094,67.48516771,51.51483229,182,0,1,0,0,0,0,0,0,1,27,1,1046,22,41.5,New Mexico
1,9,1350,SEA,Koren Robinson,WR,21,2001,2008,0,1,4,35,30,-5.906690601,-16.08875701,51.08875701,96,0,0,0,0,0,23,115,1,294,4244,16,1,,,North Carolina St.
1,9,1350,JAX,John Henderson,DT,23,2002,2011,0,2,8,64,62,23.0933094,13.36326938,50.63673062,146,0,0,0,0,0,0,0,0,0,0,0,382,,29,Tennessee
1,9,1350,MIN,Kevin Williams,DT,23,2003,2015,5,6,12,102,98,61.0933094,51.84418122,50.15581878,203,0,0,0,0,0,0,0,0,0,0,0,370,5,63,Oklahoma St.
1,9,1350,JAX,Reggie Williams,WR,21,2004,2008,0,0,3,23,23,-17.9066906,-26.6425864,49.6425864,79,0,0,0,0,0,11,44,0,189,2322,18,,,,Washington
1,9,1350,WAS,Carlos Rogers,DB,24,2005,2014,0,1,7,47,26,6.093309399,-2.092980217,49.09298022,133,0,0,0,0,0,0,0,0,0,0,0,415,17,1,Auburn
1,9,1350,DET,Ernie Sims,LB,21,2006,2013,0,0,4,29,18,-11.9066906,-19.50217546,48.50217546,109,0,0,0,0,0,0,0,0,0,0,0,420,1,5.5,Florida St.
1,9,1350,MIA,Ted Ginn Jr.,WR,22,2007,2020,0,0,7,52,15,11.0933094,4.135627318,47.86437268,193,1,1,10,0,0,68,486,2,412,5742,33,6,,,Ohio St.
1,9,1350,CIN,Keith Rivers,LB,22,2008,2014,0,0,4,24,15,-16.9066906,-23.17252448,47.17252448,74,0,0,0,0,0,0,0,0,0,0,0,189,2,3,USC
1,9,1350,GNB,B.J. Raji,DT,23,2009,2015,0,1,5,33,33,-7.906690601,-13.41796098,46.41796098,91,0,0,0,0,0,1,1,1,0,0,0,103,,11,Boston Col.
1,9,1350,BUF,C.J. Spiller,RB,23,2010,2017,0,1,3,34,32,-6.906690601,-11.58986653,45.58986653,90,0,0,0,0,0,712,3451,12,198,1484,9,2,,,Clemson
1,9,1350,DAL,Tyron Smith,T,20,2011,2022,2,8,10,82,82,41.0933094,37.32546881,44.67453119,148,0,0,0,0,0,0,0,0,0,0,0,1,,,USC
1,9,1350,CAR,Luke Kuechly,LB,21,2012,2019,5,7,8,91,91,50.0933094,47.34574791,43.65425209,118,0,0,0,0,0,0,0,0,0,0,0,690,18,12.5,Boston Col.
1,9,1350,NYJ,Dee Milliner,DB,21,2013,2015,0,0,1,6,6,-34.9066906,-36.50567039,42.50567039,21,0,0,0,0,0,0,0,0,0,0,0,50,3,,Alabama
1,9,1350,MIN,Anthony Barr,LB,22,2014,2022,0,4,7,56,52,15.0933094,14.80283737,41.19716263,112,0,0,0,0,0,0,0,0,0,0,0,370,5,18.5,UCLA
1,9,1350,NYG,Ereck Flowers,T,21,2015,2021,0,0,7,35,18,-5.906690601,-4.684569331,39.68456933,105,0,0,0,0,0,0,0,0,1,-11,0,,,,Miami (FL)
1,9,1350,CHI,Leonard Floyd,LB,23,2016,2022,0,0,7,48,22,7.093309399,10.09617235,37.90382765,104,0,0,0,0,0,0,0,0,0,0,0,207,2,47.5,Georgia
1,9,1350,CIN,John Ross,WR,21,2017,2021,0,0,1,7,5,-33.9066906,-28.7574138,35.7574138,37,0,0,0,0,0,9,41,0,62,957,11,,,,Washington
1,9,1350,SFO,Mike McGlinchey,T,23,2018,2022,0,0,4,31,31,-9.906690601,-2.087232942,33.08723294,69,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame
1,9,1350,BUF,Ed Oliver,DT,21,2019,2022,0,0,3,29,29,-11.9066906,-0.6140501336,29.61405013,62,0,0,0,0,0,0,0,0,0,0,0,96,,14.5,Houston
1,9,1350,JAX,C.J. Henderson,DB,21,2020,2022,0,0,2,10,4,-30.9066906,-14.77915455,24.77915455,37,0,0,0,0,0,0,0,0,0,0,0,108,3,,Florida
1,9,1350,DEN,Patrick Surtain II,DB,21,2021,2022,1,1,2,21,21,-19.9066906,3.784213316,17.21578668,33,0,0,0,0,0,0,0,0,0,0,0,91,6,,Alabama
1,9,1350,SEA,Charles Cross,T,21,2022,2022,0,0,1,9,9,-31.9066906,7.048266097,1.951733903,17,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi St.
1,10,1300,BAL,Travis Taylor,WR,22,2000,2007,0,0,7,30,23,-10.22723191,-20.6660083,50.6660083,101,0,0,0,0,0,32,232,0,312,4017,22,,,,Florida
1,10,1300,GNB,Jamal Reynolds,DE,22,2001,2003,0,0,0,3,3,-37.22723191,-47.24704405,50.24704405,18,0,0,0,0,0,0,0,0,0,0,0,14,,3,Florida St.
1,10,1300,CIN,Levi Jones,T,23,2002,2009,0,0,7,42,39,1.772768088,-7.802561804,49.8025618,103,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona St.
1,10,1300,BAL,Terrell Suggs,LB,20,2003,2019,1,7,15,110,107,69.77276809,60.67032381,49.32967619,244,0,0,0,0,0,0,0,0,0,0,0,630,7,139,Arizona St.
1,10,1300,HOU,Dunta Robinson,DB,22,2004,2013,0,0,8,41,23,0.7727680882,-7.825009456,48.82500946,139,0,0,0,0,0,0,0,0,0,0,0,504,17,5.5,South Carolina
1,10,1300,DET,Mike Williams,WR,21,2005,2011,0,0,2,12,4,-28.22723191,-36.28457599,48.28457599,56,0,0,0,0,0,1,0,0,127,1526,5,,,,USC
1,10,1300,ARI,Matt Leinart,QB,23,2006,2012,0,0,1,12,12,-28.22723191,-35.70363153,47.70363153,33,366,641,4065,15,21,47,89,2,0,0,0,,,,USC
1,10,1300,HOU,Amobi Okoye,DT,20,2007,2012,0,0,4,24,21,-16.22723191,-23.07647343,47.07647343,87,0,0,0,0,0,0,0,0,0,0,0,118,,16,Louisville
1,10,1300,NWE,Jerod Mayo,LB,22,2008,2015,1,2,7,51,51,10.77276809,4.603828094,46.39617191,103,0,0,0,0,0,0,0,0,0,0,0,536,3,11,Tennessee
1,10,1300,SFO,Michael Crabtree,WR,21,2009,2019,0,0,10,53,33,12.77276809,7.345798218,45.65420178,143,0,0,0,0,0,3,18,0,637,7499,54,,,,Texas Tech
1,10,1300,JAX,Tyson Alualu,DT,23,2010,2022,0,0,7,45,33,4.772768088,0.1600721009,44.8399279,191,0,0,0,0,0,1,0,0,2,19,0,259,,25,California
1,10,1300,JAX,Blaine Gabbert,QB,21,2011,2022,0,0,2,16,7,-24.22723191,-27.93986915,43.93986915,67,864,1533,9302,51,47,194,640,3,1,-16,0,,,,Missouri
1,10,1300,BUF,Stephon Gilmore,DB,21,2012,2022,2,5,10,69,19,28.77276809,26.06338189,42.93661811,148,0,0,0,0,0,0,0,0,0,0,0,427,29,1,South Carolina
1,10,1300,TEN,Chance Warmack,G,21,2013,2018,0,0,3,22,20,-18.22723191,-19.80720579,41.80720579,68,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
1,10,1300,DET,Eric Ebron,TE,21,2014,2021,0,1,4,29,15,-11.22723191,-11.52053652,40.52053652,106,0,1,0,0,0,5,-6,3,351,3837,33,,,,North Carolina
1,10,1300,LAR,Todd Gurley,RB,21,2015,2020,2,3,6,54,50,13.77276809,14.9668122,39.0331878,88,0,0,0,0,0,1460,6082,67,243,2254,12,,,,Georgia
1,10,1300,NYG,Eli Apple,DB,21,2016,2022,0,0,5,27,9,-13.22723191,-10.28216601,37.28216601,88,0,0,0,0,0,0,0,0,0,0,0,273,5,,Ohio St.
1,10,1300,KAN,Patrick Mahomes,QB,21,2017,2022,2,5,5,85,85,44.77276809,49.82842503,35.17157497,80,1985,2993,24241,192,49,299,1547,12,1,6,0,2,,,Texas Tech
1,10,1300,ARI,Josh Rosen,QB,21,2018,2021,0,0,1,3,2,-37.22723191,-29.54595838,32.54595838,24,277,513,2864,12,21,26,151,0,0,0,0,,,,UCLA
1,10,1300,PIT,Devin Bush Jr.,LB,21,2019,2022,0,0,2,23,23,-17.22723191,-6.130741636,29.13074164,52,0,0,0,0,0,0,0,0,0,0,0,173,2,4,Michigan
1,10,1300,CLE,Jedrick Wills Jr.,T,21,2020,2022,0,0,3,21,21,-19.22723191,-3.376538567,24.37653857,45,0,0,0,0,0,0,0,0,0,0,0,1,,,Alabama
1,10,1300,PHI,DeVonta Smith,WR,22,2021,2022,0,0,2,23,23,-17.22723191,6.060599642,16.93940036,34,0,0,0,0,0,0,0,0,159,2112,12,1,,,Alabama
1,10,1300,NYJ,Garrett Wilson,WR,22,2022,2022,0,0,1,8,8,-32.22723191,6.069901348,1.930098652,17,0,1,0,0,0,4,4,0,83,1103,4,1,,,Ohio St.
1,11,1250,NYG,Ron Dayne,RB,22,2000,2007,0,0,1,23,10,-16.53475028,-26.80069767,49.80069767,96,0,0,0,0,0,983,3722,28,57,340,0,1,,,Wisconsin
1,11,1250,CAR,Dan Morgan,LB,22,2001,2007,0,1,5,30,30,-9.534750279,-19.38898257,49.38898257,59,0,0,0,0,0,0,0,0,0,0,0,284,5,7,Miami (FL)
1,11,1250,IND,Dwight Freeney,DE,22,2002,2017,3,7,11,81,77,41.46524972,32.04780901,48.95219099,218,0,0,0,0,0,0,0,0,0,0,0,299,,125.5,Syracuse
1,11,1250,SEA,Marcus Trufant,DB,22,2003,2012,0,1,8,49,49,9.465249721,0.5125124961,48.4874875,136,0,0,0,0,0,0,0,0,0,0,0,565,21,2,Washington St.
1,11,1250,PIT,Ben Roethlisberger,QB,22,2004,2021,0,6,17,131,131,91.46524972,83.00844721,47.99155279,249,5440,8443,64088,418,211,515,1373,20,2,-12,0,,,,Miami (OH)
1,11,1250,DAL,DeMarcus Ware,LB,23,2005,2016,4,9,11,100,88,60.46524972,52.53952981,47.46047019,178,0,0,0,0,0,0,0,0,0,0,0,505,3,138.5,Troy
1,11,1250,DEN,Jay Cutler,QB,23,2006,2017,0,1,10,86,28,46.46524972,39.11042245,46.88957755,153,3048,4920,35133,227,160,386,1682,9,0,0,0,1,,,Vanderbilt
1,11,1250,SFO,Patrick Willis,LB,22,2007,2014,5,7,7,93,93,53.46524972,46.72672912,46.27327088,112,0,0,0,0,0,0,0,0,0,0,0,733,8,20.5,Mississippi
1,11,1250,BUF,Leodis McKelvin,DB,23,2008,2016,0,0,4,29,25,-10.53475028,-16.6047403,45.6047403,111,0,0,0,0,0,0,0,0,0,0,0,300,15,,Troy
1,11,1250,BUF,Aaron Maybin,DE,21,2009,2012,0,0,0,5,2,-34.53475028,-39.87560815,44.87560815,48,0,0,0,0,0,0,0,0,0,0,0,27,,6,Penn St.
1,11,1250,SFO,Anthony Davis,T,20,2010,2016,0,0,4,31,31,-8.534750279,-13.07542327,44.07542327,72,0,0,0,0,0,0,0,0,0,0,0,,,,Rutgers
1,11,1250,HOU,J.J. Watt,DE,22,2011,2022,5,5,10,110,105,70.46524972,66.80906217,43.19093783,151,0,0,0,0,0,0,0,0,3,4,3,449,2,114.5,Wisconsin
1,11,1250,KAN,Dontari Poe,DT,22,2012,2020,0,2,8,55,41,15.46524972,12.79495442,42.20504558,128,1,1,2,1,0,2,2,2,0,0,0,205,,20.5,Memphis
1,11,1250,LAC,D.J. Fluker,T,22,2013,2020,0,0,7,43,29,3.465249721,1.904825031,41.09517497,108,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
1,11,1250,TEN,Taylor Lewan,T,23,2014,2022,0,3,7,48,48,8.465249721,8.169231654,39.83076835,105,0,0,0,0,0,0,0,0,1,10,1,,,,Michigan
1,11,1250,MIN,Trae Waynes,DB,23,2015,2021,0,0,3,19,19,-20.53475028,-19.36915455,38.36915455,79,0,0,0,0,0,0,0,0,0,0,0,226,7,1,Michigan St.
1,11,1250,TAM,Vernon Hargreaves III,DB,21,2016,2021,0,0,4,18,10,-21.53475028,-18.64842988,36.64842988,69,0,0,0,0,0,0,0,0,0,0,0,245,4,,Florida
1,11,1250,NOR,Marshon Lattimore,DB,21,2017,2022,0,4,5,37,37,-2.534750279,2.425642567,34.57435743,80,0,0,0,0,0,0,0,0,0,0,0,265,14,,Ohio St.
1,11,1250,MIA,Minkah Fitzpatrick,DB,21,2018,2022,3,3,4,48,4,8.465249721,16.00582931,31.99417069,79,0,0,0,0,0,0,0,0,0,0,0,295,19,,Alabama
1,11,1250,CIN,Jonah Williams,G,21,2019,2022,0,0,3,23,23,-16.53475028,-5.638045878,28.63804588,42,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
1,11,1250,NYJ,Mekhi Becton,T,21,2020,2021,0,0,1,5,5,-34.53475028,-18.96610261,23.96610261,15,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville
1,11,1250,CHI,Justin Fields,QB,22,2021,2022,0,0,1,22,22,-17.53475028,5.342354197,16.6576458,27,351,588,4112,24,21,232,1563,10,0,0,0,,,,Ohio St.
1,11,1250,NOR,Chris Olave,WR,22,2022,2022,0,0,1,8,8,-31.53475028,6.09195682,1.90804318,15,0,0,0,0,0,0,0,0,72,1042,4,3,,,Ohio St.
1,12,1200,NYJ,Shaun Ellis,DE,23,2000,2011,0,2,11,70,68,31.17154396,21.08209928,48.91790072,184,0,0,0,0,0,0,0,0,0,0,0,411,1,73.5,Tennessee
1,12,1200,LAR,Damione Lewis,DT,23,2001,2010,0,0,3,32,13,-6.828456041,-16.51358125,48.51358125,141,0,0,0,0,0,0,0,0,0,0,0,201,,23.5,Miami (FL)
1,12,1200,ARI,Wendell Bryant,DT,21,2002,2004,0,0,0,4,4,-34.82845604,-44.08463577,48.08463577,29,0,0,0,0,0,0,0,0,0,0,0,33,,1.5,Wisconsin
1,12,1200,LAR,Jimmy Kennedy,DT,23,2003,2011,0,0,2,16,12,-22.82845604,-31.62827975,47.62827975,92,0,0,0,0,0,0,0,0,0,0,0,107,,8.5,Penn St.
1,12,1200,NYJ,Jonathan Vilma,LB,22,2004,2013,0,3,8,56,25,17.17154396,8.858746495,47.1412535,125,0,0,0,0,0,0,0,0,0,0,0,617,12,10.5,Miami (FL)
1,12,1200,LAC,Shawne Merriman,LB,21,2005,2012,1,3,4,40,38,1.171543959,-6.619710749,46.61971075,75,0,0,0,0,0,0,0,0,0,0,0,196,1,45.5,Maryland
1,12,1200,BAL,Haloti Ngata,DT,22,2006,2018,2,5,12,100,92,61.17154396,53.94092695,46.05907305,180,0,0,0,0,0,0,0,0,0,0,0,329,5,32.5,Oregon
1,12,1200,BUF,Marshawn Lynch,RB,21,2007,2019,1,5,8,74,15,35.17154396,28.5461629,45.4538371,149,1,3,8,1,0,2453,10413,85,287,2214,9,1,,,California
1,12,1200,DEN,Ryan Clady,T,22,2008,2016,2,4,7,65,63,26.17154396,20.20268467,44.79731533,107,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.
1,12,1200,DEN,Knowshon Moreno,RB,22,2009,2014,0,0,3,33,32,-5.828456041,-11.08128058,44.08128058,63,0,0,0,0,0,876,3616,27,158,1409,9,,,,Georgia
1,12,1200,LAC,Ryan Mathews,RB,22,2010,2016,0,1,5,44,37,5.171543959,0.7045305718,43.29546943,86,0,0,0,0,0,1184,5261,37,179,1371,3,,,,Fresno St.
1,12,1200,MIN,Christian Ponder,QB,23,2011,2014,0,0,3,22,22,-16.82845604,-20.426872,42.426872,38,632,1057,6658,38,36,126,639,7,1,-15,0,1,,,Florida St.
1,12,1200,PHI,Fletcher Cox,DT,21,2012,2022,1,6,11,92,92,53.17154396,50.54131067,41.45868933,173,0,0,0,0,0,0,0,0,0,0,0,336,,65,Mississippi St.
1,12,1200,LVR,D.J. Hayden,DB,23,2013,2021,0,0,2,16,8,-22.82845604,-24.36875532,40.36875532,92,0,0,0,0,0,0,0,0,0,0,0,282,4,4.5,Houston
1,12,1200,NYG,Odell Beckham Jr.,WR,21,2014,2021,0,3,6,55,41,16.17154396,15.87293876,39.12706124,96,4,6,144,2,0,23,170,1,531,7367,56,3,,,LSU
1,12,1200,CLE,Danny Shelton,DT,22,2015,2022,0,0,5,33,15,-5.828456041,-4.691702411,37.69170241,101,0,0,0,0,0,0,0,0,0,0,0,138,,6,Washington
1,12,1200,NOR,Sheldon Rankins,DT,22,2016,2022,0,0,3,25,17,-13.82845604,-11.00188712,36.00188712,94,0,0,0,0,0,0,0,0,0,0,0,117,1,23.5,Louisville
1,12,1200,HOU,Deshaun Watson,QB,21,2017,2022,0,3,3,55,52,16.17154396,21.03492876,33.96507124,60,1285,1918,15641,111,41,343,1852,18,1,6,1,1,,,Clemson
1,12,1200,TAM,Vita Vea,DT,23,2018,2022,0,1,3,31,31,-7.828456041,-0.4312323904,31.43123239,64,0,0,0,0,0,0,0,0,1,1,1,83,,18,Washington
1,12,1200,GNB,Rashan Gary,LB,21,2019,2022,0,0,2,15,15,-23.82845604,-13.13539365,28.13539365,56,0,0,0,0,0,0,0,0,0,0,0,80,,22.5,Michigan
1,12,1200,LVR,Henry Ruggs III,WR,21,2020,2021,0,0,1,8,8,-30.82845604,-15.5473725,23.5473725,20,0,0,0,0,0,12,65,0,50,921,4,,,,Alabama
1,12,1200,DAL,Micah Parsons,LB,22,2021,2022,2,2,2,36,36,-2.828456041,19.62980249,16.37019751,33,0,0,0,0,0,0,0,0,0,0,0,106,,26.5,Penn St.
1,12,1200,DET,Jameson Williams,WR,21,2022,2022,0,0,0,1,1,-37.82845604,-0.8855420088,1.885542009,6,0,0,0,0,0,1,40,0,1,41,1,,,,Alabama
1,13,1150,NYJ,John Abraham,DE,22,2000,2014,2,5,11,91,37,52.89252364,42.98348755,48.01651245,192,0,0,0,0,0,0,0,0,0,0,0,463,1,133.5,South Carolina
1,13,1150,JAX,Marcus Stroud,DT,23,2001,2010,0,3,9,67,50,28.89252364,19.38025563,47.61974437,146,0,0,0,0,0,0,0,0,0,0,0,314,,29.5,Georgia
1,13,1150,NOR,Donte' Stallworth,WR,21,2002,2012,0,0,4,39,22,0.8925236447,-8.198810206,47.19881021,115,0,0,0,0,0,20,98,0,321,4837,35,2,,,Tennessee
1,13,1150,NWE,Ty Warren,DE,22,2003,2012,0,0,6,45,45,6.892523645,-1.750977447,46.75097745,106,0,0,0,0,0,0,0,0,0,0,0,253,,20.5,Texas A&M
1,13,1150,BUF,Lee Evans,WR,23,2004,2011,0,0,7,47,47,8.892523645,0.7269527092,46.27304729,118,0,1,0,0,0,10,145,0,381,6008,43,,,,Wisconsin
1,13,1150,NOR,Jammal Brown,T,24,2005,2011,1,2,6,49,39,10.89252364,3.238754724,45.76124528,85,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
1,13,1150,CLE,Kamerion Wimbley,DE,22,2006,2014,0,0,8,44,24,5.892523645,-1.211078487,45.21107849,140,0,0,0,0,0,0,0,0,0,0,0,322,2,53.5,Florida St.
1,13,1150,LAR,Adam Carriker,DE,23,2007,2012,0,0,3,22,9,-16.10747636,-22.6171464,44.6171464,65,0,0,0,0,0,0,0,0,0,0,0,86,,9,Nebraska
